CKD_number,High school diploma only 2014-18,30-39,40-49,N_POP_CHG_2018,60-69,Some college or associate's degree 2014-18,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Family Medicine/General Practice Primary Care (2019),CI90LBINC_2018,CI90UBINC_2018,Heart disease_prevalence,Heart disease_number,Population Aged 60+,COPD_number,anycondition_prevalence,anycondition_number,Percent of Population Aged 60+,Active Primary Care Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Unemployed_2018,Asian-alone pop,Total nurse practitioners (2019),White-alone pop,CKD_prevalence,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Total Hospitals (2019),Bachelor's degree or higher 2014-18,Civilian_labor_force_2018,Less than a high school diploma 2014-18,70-79,Hawaiian/Pacific Islander-alone pop,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Native American/American Indian-alone pop,R_death_2018,R_DOMESTIC_MIG_2018,Active General Surgeons per 100000 Population 2018 (AAMC),Obesity_prevalence,diabetes_number,R_INTERNATIONAL_MIG_2018,R_birth_2018,19-Oct,20-29,Active Physicians per 100000 Population 2018 (AAMC),county_pop2018_18 and older,Black-alone pop,GQ_ESTIMATES_2018,Employed_2018,0-9,POP_ESTIMATE_2018,Two or more races pop,50-59,diabetes_prevalence,Median_Household_Income_2018,COPD_prevalence,80+
709,5555,2128,2289,96,4234,5432,6.7,14.07849056,51879,61033,10.1,1931,8100,2033,49.5,9464,35.0,97.8,8.842591699,17.33222772,47.45734583,568,69,10.33155044,22574,3.7,249.7,174,0.336593498,4899,10111,1478,2878,15,87.6,279,11.8,364,7.9,35.9,2445,3,8.8,2537,2183,287.0,19126,80,226,9543,2117,23365,348,3554,12.8,56456,10.6,1445
142,1553,512,597,-77,729,1119,6.3,2.309306594,44242,54002,9.2,382,1721,411,45.9,1896,32.3,86.6,0.561289797,3.216654762,9.170546835,69,14,2.884101108,5044,3.4,236.3,44,0.102973467,885,2771,369,636,3,79.0,21,15.0,116,7.0,33.0,522,12,9.8,568,517,273.1,4134,27,98,2702,550,5171,62,724,12.6,49122,9.9,338
8511,50768,48362,44447,4854,40881,69750,6.9,140.0727417,60984,66526,7.1,20256,70040,20400,44.6,127744,19.8,77.2,40.11719315,171.3416567,475.557456,6220,9815,190.2379795,252338,3.0,196.7,38,7.573526183,101650,179752,21617,24151,422,71.2,2968,8.8,41,7.6,33.1,34952,13,11.4,46922,50959,217.1,286553,91273,8320,173532,43078,366519,9703,54475,12.2,63755,7.1,13244
785,7034,4530,3713,120,4145,8494,6.2,23.11442475,50484,59968,7.0,1859,7213,1835,41.2,10881,20.6,88.2,15.07941043,16.4002347,50.35642534,484,668,19.17029671,32786,3.0,214.5,4,1.706064684,5147,19398,2260,2193,28,80.3,721,10.6,125,6.8,32.9,2697,74,14.1,4837,4579,239.2,26423,600,1267,18914,5172,35392,589,4522,10.2,55226,6.9,1701
533,5435,1943,2081,-269,2273,2578,6.3,7.724186201,34573,41613,10.4,1383,4377,1718,55.8,7417,24.3,86.6,1.877406368,10.75909123,30.67371457,384,66,9.646763249,14091,4.0,236.3,288,0.344426431,1561,8046,2694,1467,10,79.0,48,13.3,341,7.0,36.8,2155,3,12.3,2182,1952,273.1,13288,2738,332,7662,2150,17296,343,2442,16.2,38093,12.9,806
619,4140,2464,2504,21,2430,3837,7.6,10.45288674,37078,45314,8.6,1704,4411,2195,47.6,9428,18.1,77.3,5.424498064,10.86550069,35.51780883,553,213,16.14145773,23601,3.1,214.6,24,0.57765953,3731,10706,2303,1587,5,72.9,55,8.6,18,8.3,38.0,2378,14,10.7,3893,5481,230.9,19821,422,3005,10153,2682,24583,287,2762,12.0,41196,11.1,780
720,5301,2132,2363,500,4336,5626,5.4,7.643560475,48715,57301,10.0,1893,7519,1738,49.2,9348,35.3,72.9,4.646413218,8.635982809,26.95603547,338,134,7.872581014,21778,3.8,199.9,365,0.415894936,3970,9920,1781,2889,10,66.5,297,10.6,520,6.2,34.4,2853,12,8.4,2204,1958,224.8,19012,240,308,9582,1992,22824,365,3780,15.0,53008,9.1,1170
600,6898,2986,3030,-26,3686,6117,6.1,12.68245177,61447,74877,7.8,1545,6134,1855,46.5,9263,24.0,80.3,3.224999021,10.04138748,33.22703134,388,155,13.17860547,24745,3.0,212.0,137,0.503786829,3722,13731,1204,2012,5,74.4,73,10.1,152,6.5,36.0,2462,3,10.1,3127,2796,230.8,19913,267,242,13343,3019,25540,295,3759,12.4,68162,9.3,1125
1349,8217,8720,8367,-32,7536,13969,6.3,29.70264033,78698,93936,5.9,3050,14070,2975,38.4,19860,20.9,90.3,16.74308125,33.83663613,93.60832104,909,4024,35.66865739,51252,2.6,231.8,209,0.764669743,20606,32590,2555,5099,182,81.7,375,7.8,30,7.3,26.3,5128,45,9.6,9544,8112,263.2,51690,9364,646,31681,8271,67846,2649,9669,9.9,86317,5.8,2528
9982,77366,38226,39346,11496,58219,79094,6.2,158.4634151,47182,50982,8.8,24965,90290,26384,46.1,130225,29.1,80.1,71.00731414,144.654557,436.7389808,6108,4738,143.5715093,284593,3.5,205.0,502,4.670643161,55617,145798,24040,38519,479,72.3,2037,10.9,505,7.0,34.6,40680,39,9.1,36536,38479,229.5,282432,45174,3831,139690,33000,344147,7126,47798,14.4,49082,9.3,14024
458,4253,2504,2323,284,2739,5370,6.2,13.91293485,62680,73114,6.9,1114,5028,1098,45.7,7371,24.0,88.2,9.07653369,9.871558539,30.31032236,298,88,11.53890232,20669,2.8,214.5,200,1.026907096,3620,10948,1035,1657,1,80.3,104,9.2,175,6.8,36.5,1643,9,11.9,2872,2171,239.2,16129,117,334,10650,2761,21303,324,3246,10.2,67897,6.8,1030
133,1126,433,500,-53,727,1234,6.2,3.079354449,44593,54777,9.1,334,1514,316,46.0,1696,31.4,88.2,2.008912188,2.1848753,6.708593622,67,16,2.553909047,4575,3.6,214.5,372,0.227285686,642,2627,388,509,3,80.3,34,11.8,432,6.8,36.3,458,0,11.6,622,486,239.2,3685,24,78,2560,513,4715,63,597,12.4,49685,8.6,328
271,1887,825,668,100,1485,2306,5.5,4.18424839,39485,49011,10.7,694,2895,618,45.2,2928,37.3,73.9,2.804626361,1.765371609,6.33083135,157,33,3.122302486,7637,4.2,181.6,231,0.204220366,1243,3511,462,1140,3,68.9,100,11.8,335,5.8,34.5,960,8,9.6,829,624,192.6,6473,28,80,3354,789,7961,160,1068,14.8,44248,9.5,533
711,5842,2809,2896,-141,2543,3900,6.1,7.195883065,32867,40709,9.1,1565,4919,1865,52.6,9030,21.8,79.1,7.018675742,10.50164348,26.97770526,452,200,10.15777689,10906,4.1,202.9,152,0.305893593,1696,8408,3873,1663,16,71.9,139,11.4,137,7.0,40.3,2980,25,11.4,2858,2966,228.7,17158,10678,2178,7956,2729,22192,253,2914,17.4,36788,10.9,814
1966,12352,11332,10013,702,9097,13589,6.3,43.33513918,48663,56413,5.4,4530,16371,4971,35.2,29471,16.8,90.3,24.42758449,49.36649806,136.5713477,1453,6509,52.03935459,85432,2.3,231.8,222,1.115627075,25414,49715,4161,5397,54,81.7,305,6.7,369,7.3,28.9,7037,68,8.3,15277,26468,263.2,83680,4198,9835,48262,8448,98985,2487,9950,8.4,52538,5.9,3003
3949,23577,31429,40986,8024,20220,34864,6.1,76.72279577,101963,109879,5.1,8682,33215,8922,32.5,55825,15.7,79.1,74.83340414,111.9689467,287.6373827,3717,34318,108.3026273,186831,2.3,202.9,285,3.261449835,73406,118048,10170,13611,163,71.9,1174,5.4,277,7.0,26.2,15220,15,10.3,38480,21375,228.7,171804,9792,665,114331,32200,236612,4334,32814,8.9,105921,5.2,5497
15,87,59,47,20,43,24,5.4,0.148021983,37404,46902,10.7,35,89,32,54.8,176,15.8,72.9,0.089980487,0.167240817,0.522019264,9,3,0.152457098,406,4.7,199.9,530,0.008054047,28,242,274,38,0,66.5,7,0.0,273,6.2,40.8,64,124,9.3,88,41,224.8,322,17,0,233,54,442,9,52,19.8,42153,9.9,20
183,1916,685,639,-100,1017,1893,6.5,4.614851346,51814,59916,9.2,477,2100,439,47.6,2473,30.1,84.8,1.821595649,2.729190199,8.727856293,79,33,4.104462881,6479,3.5,193.1,371,0.251990957,729,4311,426,638,22,77.9,36,12.2,146,6.9,35.9,627,9,11.5,863,649,218.2,5196,67,99,4232,811,6740,103,974,12.1,55865,8.4,464
227,517,1784,2245,283,1574,1396,6.3,6.467107905,124738,150364,4.4,476,2660,405,30.4,3308,19.2,90.3,3.645444038,7.367196134,20.38118855,181,1464,7.766079164,11836,2.1,231.8,317,0.166490308,7422,8436,116,804,8,81.7,82,5.9,53,7.3,24.4,803,20,17.0,2077,1710,263.2,10863,721,42,8255,2127,14772,661,2027,7.4,137551,3.7,424
17085,91405,147122,162184,33753,87556,167196,5.4,336.6147142,93514,100358,5.0,37455,135322,34176,34.5,256993,14.8,72.9,204.623364,380.3199955,1187.116686,18052,159619,346.7005483,704031,2.3,199.9,518,18.31559462,318998,545243,39131,50461,966,66.5,7017,4.8,523,6.2,26.7,68319,97,11.3,151546,117972,224.8,744670,105939,4394,527191,133960,1005146,27574,132755,9.2,96936,4.6,21590
401,3854,1829,1904,-14,2218,3888,6.5,10.44093,50337,58289,8.3,1026,4507,935,50.3,6189,29.3,84.8,4.12129259,6.174691594,19.74645113,160,143,9.286195026,14304,3.3,193.1,346,0.570120194,2374,6377,1014,1364,9,77.9,119,12.6,46,6.9,38.4,1411,2,10.1,1653,1759,218.2,12300,420,1488,6217,1567,15249,254,1945,11.5,54313,7.6,1010
835,8205,3267,3470,-139,4669,6748,7.4,10.31145251,53683,61831,8.3,2136,8559,2493,44.5,11430,27.1,112.9,14.15119555,32.97118765,77.82600606,712,244,20.06755055,29783,3.2,304.1,31,0.264151407,4951,14774,2306,3056,10,94.8,88,9.8,18,10.2,33.6,2982,12,7.3,3848,3714,375.1,25692,480,1268,14062,2793,31097,492,4746,11.6,57757,9.7,1534
4515,23271,27505,23920,2032,19948,33180,6.2,84.68177499,63826,71782,5.1,8848,34981,8967,32.5,56520,16.5,96.2,44.11275251,124.6044568,327.4662849,4562,33107,85.88530594,163630,2.6,243.8,173,2.000313016,52424,108518,17180,11676,1263,87.1,3947,6.2,132,7.2,24.5,15603,37,10.9,34509,47314,279.6,174175,6596,10174,103956,25266,220408,11865,23432,9.0,67804,5.1,6838
402,2609,903,955,-157,1850,2228,6.2,4.332859899,40198,49168,11.9,983,3905,910,54.5,4520,40.3,80.1,1.941550634,3.955284752,11.94173946,121,54,3.925671015,4966,4.8,205.0,399,0.127709241,1602,3406,1485,1744,8,72.3,13,15.6,363,7.0,39.5,1576,47,5.1,653,878,229.5,8294,4263,976,3285,555,9410,106,1309,19.0,44683,11.0,563
91,918,258,330,-34,470,709,6.2,1.941658702,41109,51273,10.0,235,1042,220,48.0,1123,34.1,88.2,1.266701153,1.377653079,4.230042171,46,5,1.610343923,2894,3.9,214.5,315,0.143312904,445,1392,180,311,2,80.3,26,10.0,6,6.8,38.4,311,0,9.4,384,269,239.2,2340,14,18,1346,312,2973,32,404,13.3,46191,9.4,235
328,2886,1862,1915,372,2086,3517,8.6,9.577809767,73969,87427,6.8,805,3448,639,39.6,4693,23.1,92.8,7.152375501,6.001622017,16.96033596,261,246,8.373944584,14793,2.8,219.1,270,1.009122286,3174,8149,850,1177,6,84.8,131,7.5,278,9.2,31.4,1111,36,11.4,2102,1705,240.4,11840,196,89,7888,2015,15619,247,2119,9.4,80698,5.4,638
811,8403,3825,3761,214,3702,6140,6.1,17.69584383,51600,61786,8.5,2086,7140,2676,46.4,11355,20.4,80.3,4.499845933,14.0107629,46.36172626,456,131,18.38812782,34840,3.3,212.0,23,0.702934513,3245,17494,3372,2271,17,74.4,115,7.3,363,6.5,35.3,3161,3,18.8,5557,4387,230.8,24482,214,421,17038,6480,35636,319,4035,12.9,56693,10.9,1618
384,3312,1568,1489,-36,1519,2733,6.5,7.458822261,36214,44184,10.1,1000,3157,1055,50.2,4958,23.4,79.9,0.925159556,3.979514073,16.09954692,205,75,5.776713976,9992,3.9,188.2,116,0.389540866,1308,5922,1515,1069,15,75.0,209,12.3,80,7.0,38.7,1507,1,12.6,1860,1529,207.6,9869,2803,181,5717,1910,13341,247,1774,15.3,40199,10.7,623
622,4610,3424,3412,366,3623,6201,6.3,11.72546379,66748,80178,6.8,1465,6641,1486,43.6,9373,25.4,90.3,6.60952665,13.35740685,36.95297678,339,214,14.08061862,21681,2.9,231.8,280,0.301862302,6597,13553,1714,2558,18,81.7,100,7.9,184,7.3,33.6,2305,46,9.1,3143,2923,263.2,21506,4082,1252,13214,2663,26783,688,3846,10.7,73463,6.9,1191
627,5489,2289,2465,29,2501,3955,6.0,7.57158079,34140,41940,11.1,1728,4989,2056,54.7,8500,25.6,86.8,5.571695864,10.60295643,26.61300914,277,130,11.30250466,17333,4.0,240.7,153,0.198433941,1444,6983,3173,1721,35,80.1,203,11.8,183,6.9,39.9,2366,46,10.4,2223,2569,265.2,15539,1314,1776,6706,2094,19477,462,2652,15.2,38040,13.2,963
275,2094,804,924,-18,1297,1975,5.4,2.812082777,35586,43382,11.2,740,2576,701,51.7,3427,30.6,72.9,1.709425683,3.177197145,9.917184975,118,93,2.896339939,7738,4.1,199.9,356,0.153008665,957,2960,1115,937,3,66.5,121,14.2,32,6.2,37.2,1059,14,9.3,1033,768,224.8,6633,272,53,2842,917,8397,170,1184,16.0,39484,10.6,533
4579,38490,22397,20186,2105,20343,35280,6.6,75.87494869,51716,58244,7.4,10241,36849,11669,50.1,69049,21.3,96.8,47.07569809,91.01301631,292.4231599,3239,4270,96.36672315,118236,3.3,252.3,77,1.292274065,27357,78124,14930,14222,224,87.2,1326,9.8,87,7.0,40.4,19351,39,12.0,23621,25327,284.6,137745,47806,4643,74885,22434,178550,6688,23238,14.0,54980,8.5,6782
19,137,72,82,-10,133,183,6.2,0.47023016,42963,53587,8.5,47,195,43,46.4,254,30.3,88.2,0.3067692,0.333639494,1.024429991,13,2,0.389992474,694,3.4,214.5,469,0.034707464,112,440,35,74,0,80.3,13,4.1,417,6.8,36.0,65,31,6.9,90,59,239.2,548,6,2,427,93,720,5,75,11.9,48275,7.8,42
17376,122135,65019,64619,8584,88720,145319,6.0,232.0218937,55343,59881,9.1,44373,170919,45945,45.4,221402,30.1,86.8,170.73785,324.914717,815.5233298,9746,15759,346.3515224,496843,3.6,240.7,191,6.08076702,125088,276558,34234,62609,798,80.1,2758,12.4,216,6.9,32.5,63982,18,8.8,63779,66233,265.2,487936,64016,6717,266812,57305,596849,16675,90823,13.1,57612,9.4,37742
3640,37772,17018,18652,847,20600,37731,6.7,90.64643877,60042,65002,8.2,9684,35206,10848,46.4,54851,23.5,97.8,56.93433137,111.5961055,305.5611234,3169,1095,66.52121192,141942,3.1,249.7,120,2.167206904,20036,75765,9209,11593,42,87.6,565,9.7,316,7.9,35.7,13037,12,10.0,18749,17898,287.0,118246,3971,1463,72596,16678,150439,2824,22847,11.0,62522,9.2,6404
757,5721,2972,2932,74,2905,5565,6.7,9.298602391,37551,45011,10.1,1986,6023,2322,58.0,11425,23.7,65.9,0.90697398,9.993666563,28.65868248,485,81,17.68175441,21170,3.8,174.8,359,0.839162841,2080,11207,3614,2075,4,61.2,69,11.0,32,7.1,40.3,2999,0,11.9,3269,3550,191.3,19705,3663,929,10722,3115,25315,328,3301,15.2,41281,11.8,1196
58,591,261,254,-85,330,740,9.7,1.833416878,53889,66521,8.3,152,613,131,44.1,810,24.1,87.0,0.709004482,1.096302085,2.820401091,30,9,1.427379068,2297,3.2,217.1,490,0.121811343,311,1227,104,183,7,79.6,14,9.5,489,10.5,33.0,207,2,11.2,292,236,237.6,1836,9,54,1197,292,2374,38,372,11.3,60205,7.1,154
162,754,383,443,81,1314,1261,7.1,2.368464651,49498,60986,8.9,382,2092,348,35.9,1532,46.4,95.4,1.954439982,2.177108711,6.339970194,77,26,2.518070203,4680,3.8,262.5,186,0.077412176,1324,2106,253,698,1,88.9,59,7.5,185,7.8,24.3,498,0,6.3,405,369,285.7,4269,74,150,2029,347,4954,114,777,11.7,55242,8.1,218
1001,11392,5765,5419,-55,5442,8090,6.3,20.04688913,48693,59247,7.2,2559,9537,3066,44.9,15922,21.3,86.6,4.872507774,27.92349944,79.60871725,618,358,25.03663017,41214,2.8,236.3,33,0.893903682,6803,21087,4303,3132,25,79.0,256,9.3,7,7.0,34.0,3923,12,10.0,5807,6388,273.1,35488,2017,3684,20469,5021,44889,1019,6297,11.1,53970,8.6,1618
1385,8561,4584,4141,-329,5619,9762,6.3,17.81519239,33485,38545,9.6,3062,11358,3291,54.3,17313,27.1,90.3,10.04224575,20.29470026,56.14484875,989,546,21.39351878,18490,4.3,231.8,168,0.458637294,5279,19579,5164,3476,25,81.7,196,15.6,125,7.3,37.9,5505,10,10.3,4985,5223,263.2,31872,20772,1579,18590,4887,40693,664,5320,17.3,36015,10.3,2458
959,5548,4711,4191,584,4168,7795,5.4,14.2147988,42756,51418,6.9,2342,7785,2403,43.9,14817,19.0,72.9,8.640976843,16.06041563,50.13038388,639,362,14.64071038,39993,2.8,199.9,200,0.773443589,7027,20784,3289,2570,40,66.5,550,8.6,144,6.2,34.7,3559,12,11.6,7174,8732,224.8,33739,837,3894,20145,4764,42446,664,4626,10.5,47087,7.1,1510
4039,24249,20918,18691,1768,15988,31404,6.2,60.57831307,49200,58064,7.2,8205,28392,8657,45.3,51784,18.4,96.2,31.55668539,89.13757173,234.2576679,4316,3927,61.43927606,135594,3.5,243.8,153,1.430952388,14084,61528,27278,9742,461,87.1,6978,6.6,158,7.2,32.8,14552,7,14.9,23384,22306,279.6,114333,6703,7905,57212,24084,157672,4009,17774,12.7,53632,7.6,4785
6687,73342,33139,31015,-1831,35684,46221,7.2,153.0349232,45988,50918,7.5,16150,63334,17857,42.5,90821,22.8,100.8,120.4268434,220.4178739,568.612686,6087,5024,148.7650704,238297,3.1,273.3,158,4.227366702,51997,129260,16404,20081,147,88.2,741,10.3,488,8.7,31.2,24480,53,10.7,35743,36337,320.5,213905,21343,12129,123173,31102,272061,6509,36395,11.4,48453,8.3,12565
21,124,97,106,51,139,147,7.1,0.364305625,41747,52009,7.4,49,164,45,34.7,231,28.8,95.4,0.300622379,0.334872192,0.975183143,16,6,0.387317217,725,3.2,262.5,213,0.011907161,160,519,33,91,0,88.9,7,1.4,208,7.8,24.6,65,0,8.1,52,81,285.7,666,1,0,503,53,762,23,113,9.8,46878,6.7,30
3088,24350,14299,15005,278,14526,26356,6.9,45.51230014,49692,55902,8.7,8042,26739,8910,49.2,45187,22.4,77.2,13.03483971,55.67216586,154.51767,1983,836,61.81194082,98591,3.4,196.7,45,2.460782823,17849,56339,13706,9376,182,71.2,1311,11.2,46,7.6,37.4,12583,14,11.9,15278,14369,217.1,91921,15539,1998,54356,14531,119089,2630,16956,13.7,52797,9.7,4749
8691,48289,48228,51793,7584,48814,100446,6.2,151.0496677,84783,93567,5.9,18030,92327,17509,30.1,92018,24.6,96.2,78.68536775,222.2610685,584.1123845,5837,31619,153.1964454,331535,2.8,243.8,161,3.568024128,102345,185213,14403,34480,1044,87.1,4210,8.5,166,7.2,21.8,27480,25,9.5,50753,41508,279.6,305708,7374,3956,179376,45164,393149,17367,53349,9.0,89175,5.7,19060
1828,16685,7024,7958,-224,8392,14479,6.9,24.34846337,42175,48693,10.2,5069,16386,5870,53.6,26556,25.2,77.2,6.973462475,29.78385375,82.66485797,1068,386,33.06855009,57950,3.7,196.7,32,1.316485439,5204,25132,8606,5712,69,71.2,355,15.6,56,7.6,36.6,7386,3,11.7,7664,7740,217.1,49568,3932,851,24064,7777,63711,1019,8787,14.9,45434,11.8,2657
258,2948,1114,1103,76,1438,2376,6.5,7.001017064,47652,56592,8.3,656,2899,614,46.8,3687,28.4,84.8,2.763474112,4.1403516,13.24070187,147,33,6.226725958,10001,3.3,193.1,367,0.382285985,1304,5088,534,898,0,77.9,22,10.9,86,6.9,37.1,882,1,11.6,1282,1050,218.2,7879,66,141,4941,1272,10225,103,1414,11.2,52122,7.8,654
20124,159716,181479,147705,14813,99969,232915,5.4,383.5905217,71800,75438,4.5,37811,164497,38040,34.6,290564,14.9,65.3,290.9745592,354.05551,1347.671643,18786,53384,440.1081366,1005344,2.4,199.9,167,19.69000777,242173,620909,67200,53264,20154,62.2,15764,5.8,26,5.8,29.1,72049,62,15.1,169254,180344,216.2,839744,24792,14845,602123,172916,1152633,33195,120319,8.6,73619,4.5,27383
329,3097,1704,1746,-7,1454,3053,6.2,9.371948324,49754,59384,7.2,772,2883,780,41.6,4464,20.1,88.2,6.114080574,6.649620478,20.41745885,224,470,7.772766666,13075,3.1,214.5,56,0.691739043,1255,7441,1382,887,94,80.3,263,9.7,423,6.8,34.6,1193,102,13.5,2242,1948,239.2,10737,234,959,7217,2012,14350,214,1741,11.1,54569,7.3,616
163,908,1248,1297,144,1187,1385,7.1,3.916046418,61933,76983,5.1,346,1475,327,30.0,2024,18.9,95.4,3.231493317,3.599656329,10.4825789,194,75,4.163405942,7791,2.4,262.5,199,0.127994172,3387,5520,296,517,5,88.9,111,1.6,209,7.8,22.8,488,60,7.5,837,1016,285.7,6753,71,9,5326,717,8191,138,1246,7.2,69458,4.8,126
3248,28029,18397,21287,1659,13971,27480,6.1,47.12440887,55944,65080,6.1,6587,22028,7609,44.5,47928,15.7,79.1,45.96391331,68.77317718,176.6716331,3002,2492,66.52126318,67867,3.0,202.9,105,2.003236378,24762,72900,10972,7687,244,71.9,678,7.2,31,7.0,35.2,13983,39,11.7,22336,19494,228.7,107726,70379,1215,69898,19161,145331,3671,20034,13.0,60512,7.1,2964
873,7361,2246,2412,-41,4744,6795,6.7,15.11245974,38986,43526,11.7,2447,9417,2615,52.0,10910,37.2,97.8,9.49201979,18.60516171,50.94276442,642,219,11.0903324,23906,4.2,249.7,207,0.361313997,3171,10076,2167,3344,13,87.6,242,15.5,368,7.9,37.5,3119,9,8.2,2321,2307,287.0,20972,192,400,9434,2210,25081,509,3727,14.9,41256,12.5,1770
378,2293,897,960,-179,1131,1334,6.9,3.493038176,24245,29383,11.7,845,2278,926,61.6,4435,23.5,77.2,1.000415109,4.27280098,11.8591264,222,55,4.744024546,2791,5.3,196.7,46,0.188863413,913,3397,1275,804,4,71.2,24,14.2,47,7.6,44.1,1632,7,11.6,1451,1346,217.1,7198,6205,783,3175,1032,9140,61,1046,22.7,26814,12.9,473
648,5586,2634,2995,-185,2967,4936,7.6,9.518704897,35671,43091,10.9,1901,5441,2399,56.3,9858,23.6,77.3,4.939706857,9.894443248,32.34355727,465,110,14.6988843,21880,3.7,214.6,386,0.526033692,2399,6763,3139,1877,5,72.9,44,13.2,293,8.3,41.4,2743,0,9.9,2815,2533,230.9,17505,105,528,6298,2562,22386,242,3172,15.7,39381,13.7,831
344,3176,740,855,36,2067,2275,6.7,5.582589988,36952,44348,12.6,995,3665,1053,54.4,4282,39.5,97.8,3.506381857,6.872805041,18.81841682,262,23,4.096803544,8970,4.4,249.7,290,0.133470523,946,3037,972,1306,1,87.6,69,18.1,424,7.9,36.8,1250,9,6.9,849,684,287.0,7875,44,156,2775,692,9265,158,1404,15.9,40650,13.4,668
1461,13555,5944,5932,106,6086,9153,5.8,28.64634465,36504,40914,10.5,3980,11673,4319,49.6,18845,23.4,73.9,16.32588137,16.71881796,59.09259236,880,369,14.3358477,38497,3.8,189.1,267,1.584421717,5089,19120,5880,4072,111,68.5,6926,13.8,371,6.2,37.8,5556,40,12.5,6954,6121,206.7,37983,1060,1613,18240,6295,49980,3017,6526,14.6,38709,11.4,2050
601,5705,2567,2474,-21,2527,4218,5.4,6.76045195,44241,54175,9.5,1489,5292,1404,50.6,7926,25.8,72.9,4.109583931,7.638213502,23.84163548,308,72,6.963012308,17739,3.8,199.9,312,0.367843984,1862,9784,2767,1692,8,66.5,192,11.0,18,6.2,38.0,2429,14,11.4,2417,2118,224.8,15659,1913,1833,9476,2532,20187,263,2726,15.5,49208,9.0,1134
547,6674,2495,2852,-3,3086,3986,6.1,11.29006357,57146,67356,8.3,1447,5422,1783,47.2,8255,23.7,80.3,2.870931,8.938957943,29.57908318,423,244,11.73174526,22141,3.1,212.0,33,0.448476795,3083,11395,1845,1770,4,74.4,62,9.2,112,6.5,33.9,2224,5,11.0,3095,2458,230.8,17505,76,187,10972,2666,22736,209,3346,12.7,62251,10.2,968
1640,15242,11823,12361,1087,10329,21559,7.1,50.5434088,78487,86663,5.6,3751,16229,3530,33.9,22835,18.6,94.6,28.38823937,47.08744922,141.8949117,1528,1057,46.91773692,86004,2.4,238.3,295,2.051975998,19828,50379,2185,5395,34,86.4,389,7.0,379,7.9,29.3,5262,9,11.2,12704,9633,264.9,67460,768,741,48851,11490,89694,1442,13225,7.8,82575,5.2,2734
1081,8032,2603,3233,91,6257,8489,6.3,14.17872269,42576,49476,11.2,2984,12153,3209,48.3,12808,38.5,86.6,3.446217321,19.74967551,56.30549052,644,123,17.70785652,30674,4.1,236.3,398,0.632238366,4462,13763,3268,4695,54,79.0,270,12.4,38,7.0,33.6,3987,9,7.6,3130,2576,273.1,26542,129,300,13119,2634,31749,499,4674,15.0,46026,12.1,1947
4656,38063,24941,23537,-1541,25284,41474,5.8,92.82076496,58886,65598,7.1,10861,45191,12115,41.5,63122,22.8,99.6,38.20768852,147.9704662,327.8624443,4506,4122,76.09340213,160478,3.1,240.5,355,2.867109853,46708,104949,10421,14552,74,87.2,526,10.9,351,7.0,32.9,15971,16,10.9,24851,23640,284.4,152001,25296,4016,100443,22892,195348,4852,27109,10.5,62242,8.0,8542
1453,15694,7786,7898,270,6974,12945,7.4,22.61301918,56738,65010,7.9,3679,11660,4514,50.3,23366,19.0,85.1,10.84260614,32.62787603,91.89836396,1176,460,52.28464773,48085,3.1,225.8,153,1.046056801,6809,27895,5356,4053,94,77.8,291,9.7,232,8.1,36.1,5989,1,11.2,8823,7729,253.1,46419,11401,962,26719,7788,61581,1250,8735,12.9,60874,9.7,1795
240,1805,1052,915,-67,1244,2453,6.3,5.856407253,46610,56762,8.1,594,2499,588,48.1,3544,25.3,88.0,2.723605833,3.944645467,12.48210221,155,105,5.375193242,8910,3.3,206.5,55,0.455025494,1463,5287,574,751,8,80.5,124,10.0,57,6.8,36.2,897,5,10.7,1349,1286,227.6,7365,150,651,5132,1203,9531,234,1192,12.2,51686,8.0,539
78,577,277,248,-30,408,708,6.3,1.634460528,38505,48043,9.6,200,911,185,50.8,1064,34.0,88.0,0.760129212,1.100908293,3.483621014,31,55,1.500158853,2560,3.7,206.5,47,0.126992741,503,1313,124,285,0,80.5,9,14.2,346,6.8,37.5,289,13,14.6,294,261,227.6,2093,11,49,1282,331,2660,25,309,13.8,43274,8.8,247
1280,10189,6029,6292,711,6025,10645,5.4,17.05300311,54647,63961,7.7,3014,10696,2672,49.5,19399,22.0,72.9,10.36628144,19.26712586,60.1396899,746,444,17.56395451,47572,3.3,199.9,200,0.927873557,6527,21595,5601,3749,85,66.5,541,8.7,175,6.2,38.2,5424,2,12.0,7074,6679,224.8,39169,1533,2382,20849,6166,50921,746,6949,13.8,59304,6.8,1958
22,225,119,103,7,121,240,8.5,0.704037492,68810,85704,7.3,52,164,55,41.3,293,17.9,112.8,0.411481372,0.259257049,1.006107632,28,12,0.57084121,398,3.1,256.7,59,0.024974303,144,441,36,48,3,105.6,286,10.3,62,9.6,32.0,83,17,6.9,76,123,276.9,710,9,16,413,111,877,169,151,11.7,77257,7.7,25
